subject,run,story_id,audio_path,audio_duration_s,events_path,meg_json_path,meg_fif_path,trig_start_s,trig_end_s,run_duration_s,duration_diff_s,sampling_frequency_hz,missing_start_trigger,auditory_delay_s,time_align_shift_s
04,21,21,stimuli/audio/story_21.wav,393.488,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-21_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-21_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-21_meg.fif,6.8,400.316,393.516,-0.028,1000.0,False,0.0395,10.65
04,22,22,stimuli/audio/story_22.wav,345.232,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-22_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-22_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-22_meg.fif,8.726,353.958,345.232,0.0,1000.0,False,0.0395,10.65
04,23,23,stimuli/audio/story_23.wav,322.608,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-23_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-23_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-23_meg.fif,6.377,328.947,322.57,0.038,1000.0,False,0.0395,10.65
04,24,24,stimuli/audio/story_24.wav,315.68,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-24_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-24_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-24_meg.fif,6.798,322.455,315.657,0.023,1000.0,False,0.0395,10.65
04,25,25,stimuli/audio/story_25.wav,304.896,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-25_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-25_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-25_meg.fif,23.796,328.658,304.862,0.034,1000.0,False,0.0395,10.65
04,26,26,stimuli/audio/story_26.wav,295.024,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-26_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-26_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-26_meg.fif,8.133,303.14,295.007,0.017,1000.0,False,0.0395,10.65
04,27,27,stimuli/audio/story_27.wav,284.848,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-27_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-27_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-27_meg.fif,8.864,293.666,284.802,0.046,1000.0,False,0.0395,10.65
04,28,28,stimuli/audio/story_28.wav,274.928,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-28_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-28_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-28_meg.fif,8.306,283.204,274.898,0.03,1000.0,False,0.0395,10.65
04,29,29,stimuli/audio/story_29.wav,265.504,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-29_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-29_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-29_meg.fif,6.71,272.163,265.453,0.051,1000.0,False,0.0395,10.65
04,2,02,stimuli/audio/story_2.wav,352.576,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-2_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-2_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-2_meg.fif,6.823,359.388,352.565,0.011,1000.0,False,0.0395,10.65
04,30,30,stimuli/audio/story_30.wav,240.624,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-30_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-30_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-30_meg.fif,6.632,247.192,240.56,0.064,1000.0,False,0.0395,10.65
04,31,31,stimuli/audio/story_31.wav,379.232,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-31_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-31_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-31_meg.fif,9.028,388.257,379.229,0.003,1000.0,False,0.0395,10.65
04,32,32,stimuli/audio/story_32.wav,335.84,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-32_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-32_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-32_meg.fif,6.555,342.373,335.818,0.022,1000.0,False,0.0395,10.65
04,33,33,stimuli/audio/story_33.wav,321.6,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-33_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-33_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-33_meg.fif,8.978,330.568,321.59,0.01,1000.0,False,0.0395,10.65
04,34,34,stimuli/audio/story_34.wav,310.832,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-34_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-34_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-34_meg.fif,6.121,316.936,310.815,0.017,1000.0,False,0.0395,10.65
04,35,35,stimuli/audio/story_35.wav,304.816,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-35_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-35_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-35_meg.fif,24.792,329.574,304.782,0.034,1000.0,False,0.0395,10.65
04,36,36,stimuli/audio/story_36.wav,296.432,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-36_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-36_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-36_meg.fif,14.017,310.424,296.407,0.025,1000.0,False,0.0395,10.65
04,37,37,stimuli/audio/story_37.wav,288.416,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-37_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-37_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-37_meg.fif,7.254,295.628,288.374,0.042,1000.0,False,0.0395,10.65
04,38,38,stimuli/audio/story_38.wav,275.632,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-38_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-38_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-38_meg.fif,8.581,284.179,275.598,0.034,1000.0,False,0.0395,10.65
04,39,39,stimuli/audio/story_39.wav,269.728,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-39_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-39_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-39_meg.fif,8.514,278.208,269.694,0.034,1000.0,False,0.0395,10.65
04,3,03,stimuli/audio/story_3.wav,320.0,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-3_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-3_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-3_meg.fif,6.053,326.033,319.98,0.02,1000.0,False,0.0395,10.65
04,40,40,stimuli/audio/story_40.wav,255.552,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-40_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-40_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-40_meg.fif,6.317,261.805,255.488,0.064,1000.0,False,0.0395,10.65
04,41,41,stimuli/audio/story_41.wav,368.0,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-41_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-41_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-41_meg.fif,8.546,376.539,367.993,0.007,1000.0,False,0.0395,10.65
04,42,42,stimuli/audio/story_42.wav,332.304,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-42_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-42_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-42_meg.fif,6.97,339.245,332.275,0.029,1000.0,False,0.0395,10.65
04,43,43,stimuli/audio/story_43.wav,320.192,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-43_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-43_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-43_meg.fif,6.75,326.929,320.179,0.013,1000.0,False,0.0395,10.65
04,44,44,stimuli/audio/story_44.wav,308.976,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-44_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-44_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-44_meg.fif,14.825,323.769,308.944,0.032,1000.0,False,0.0395,10.65
04,45,45,stimuli/audio/story_45.wav,301.264,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-45_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-45_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-45_meg.fif,7.711,308.962,301.251,0.013,1000.0,False,0.0395,10.65
04,46,46,stimuli/audio/story_46.wav,298.4,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-46_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-46_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-46_meg.fif,9.77,308.128,298.358,0.042,1000.0,False,0.0395,10.65
04,47,47,stimuli/audio/story_47.wav,288.976,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-47_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-47_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-47_meg.fif,7.536,296.48,288.944,0.032,1000.0,False,0.0395,10.65
04,48,48,stimuli/audio/story_48.wav,275.76,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-48_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-48_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-48_meg.fif,7.415,283.143,275.728,0.032,1000.0,False,0.0395,10.65
04,49,49,stimuli/audio/story_49.wav,273.392,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-49_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-49_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-49_meg.fif,8.23,281.586,273.356,0.036,1000.0,False,0.0395,10.65
04,4,04,stimuli/audio/story_4.wav,319.184,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-4_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-4_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-4_meg.fif,8.574,327.742,319.168,0.016,1000.0,False,0.0395,10.65
04,50,50,stimuli/audio/story_50.wav,256.272,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-50_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-50_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-50_meg.fif,7.881,264.099,256.218,0.054,1000.0,False,0.0395,10.65
04,51,51,stimuli/audio/story_51.wav,352.608,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-51_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-51_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-51_meg.fif,16.3,368.896,352.596,0.012,1000.0,False,0.0395,10.65
04,52,52,stimuli/audio/story_52.wav,323.088,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-52_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-52_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-52_meg.fif,7.383,330.454,323.071,0.017,1000.0,False,0.0395,10.65
04,53,53,stimuli/audio/story_53.wav,324.608,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-53_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-53_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-53_meg.fif,6.568,331.149,324.581,0.027,1000.0,False,0.0395,10.65
04,54,54,stimuli/audio/story_54.wav,308.4,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-54_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-54_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-54_meg.fif,6.196,314.57,308.374,0.026,1000.0,False,0.0395,10.65
04,55,55,stimuli/audio/story_55.wav,300.672,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-55_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-55_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-55_meg.fif,10.204,310.854,300.65,0.022,1000.0,False,0.0395,10.65
04,56,56,stimuli/audio/story_56.wav,298.88,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-56_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-56_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-56_meg.fif,11.132,309.981,298.849,0.031,1000.0,False,0.0395,10.65
04,57,57,stimuli/audio/story_57.wav,290.0,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-57_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-57_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-57_meg.fif,7.388,297.343,289.955,0.045,1000.0,False,0.0395,10.65
04,58,58,stimuli/audio/story_58.wav,276.976,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-58_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-58_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-58_meg.fif,5.811,282.739,276.928,0.048,1000.0,False,0.0395,10.65
04,59,59,stimuli/audio/story_59.wav,273.44,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-59_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-59_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-59_meg.fif,6.114,279.501,273.387,0.053,1000.0,False,0.0395,10.65
04,5,05,stimuli/audio/story_5.wav,307.584,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-5_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-5_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-5_meg.fif,11.78,319.344,307.564,0.02,1000.0,False,0.0395,10.65
04,60,60,stimuli/audio/story_60.wav,256.384,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-60_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-60_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-60_meg.fif,6.837,263.155,256.318,0.066,1000.0,False,0.0395,10.65
04,6,06,stimuli/audio/story_6.wav,290.96,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-6_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-6_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-6_meg.fif,11.954,302.869,290.915,0.045,1000.0,False,0.0395,10.65
04,7,07,stimuli/audio/story_7.wav,280.0,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-7_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-7_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-7_meg.fif,18.653,298.622,279.969,0.031,1000.0,False,0.0395,10.65
04,8,08,stimuli/audio/story_8.wav,273.44,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-8_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-8_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-8_meg.fif,9.67,283.056,273.386,0.054,1000.0,False,0.0395,10.65
04,9,09,stimuli/audio/story_9.wav,258.768,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-9_events.tsv,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-9_meg.json,derivatives/preprocessed_data/sub-04/MEG/sub-04_task-RDR_run-9_meg.fif,5.375,264.095,258.72,0.048,1000.0,False,0.0395,10.65
05,10,10,stimuli/audio/story_10.wav,240.0,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-10_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-10_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-10_meg.fif,8.928,248.858,239.93,0.07,1000.0,False,0.0395,10.65
05,11,11,stimuli/audio/story_11.wav,398.336,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-11_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-11_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-11_meg.fif,14.761,413.108,398.347,-0.011,1000.0,False,0.0395,10.65
05,12,12,stimuli/audio/story_12.wav,351.712,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-12_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-12_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-12_meg.fif,11.776,363.481,351.705,0.007,1000.0,False,0.0395,10.65
05,13,13,stimuli/audio/story_13.wav,323.744,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-13_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-13_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-13_meg.fif,11.225,334.947,323.722,0.022,1000.0,False,0.0395,10.65
05,14,14,stimuli/audio/story_14.wav,318.992,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-14_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-14_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-14_meg.fif,18.854,337.813,318.959,0.033,1000.0,False,0.0395,10.65
05,15,15,stimuli/audio/story_15.wav,307.712,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-15_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-15_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-15_meg.fif,11.221,318.914,307.693,0.019,1000.0,False,0.0395,10.65
05,16,16,stimuli/audio/story_16.wav,294.496,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-16_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-16_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-16_meg.fif,18.542,312.998,294.456,0.04,1000.0,False,0.0395,10.65
05,17,17,stimuli/audio/story_17.wav,280.0,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-17_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-17_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-17_meg.fif,8.347,288.317,279.97,0.03,1000.0,False,0.0395,10.65
05,18,18,stimuli/audio/story_18.wav,274.48,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-18_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-18_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-18_meg.fif,7.541,281.968,274.427,0.053,1000.0,False,0.0395,10.65
05,19,19,stimuli/audio/story_19.wav,263.648,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-19_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-19_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-19_meg.fif,6.655,270.256,263.601,0.047,1000.0,False,0.0395,10.65
05,1,01,stimuli/audio/story_1.wav,406.416,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-1_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-1_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-1_meg.fif,8.702,415.143,406.441,-0.025,1000.0,False,0.0395,10.65
05,20,20,stimuli/audio/story_20.wav,240.224,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-20_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-20_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-20_meg.fif,6.23,246.4,240.17,0.054,1000.0,False,0.0395,10.65
05,21,21,stimuli/audio/story_21.wav,393.488,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-21_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-21_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-21_meg.fif,8.155,401.67,393.515,-0.027,1000.0,False,0.0395,10.65
05,22,22,stimuli/audio/story_22.wav,345.232,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-22_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-22_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-22_meg.fif,9.602,354.834,345.232,0.0,1000.0,False,0.0395,10.65
05,23,23,stimuli/audio/story_23.wav,322.608,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-23_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-23_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-23_meg.fif,5.832,328.404,322.572,0.036,1000.0,False,0.0395,10.65
05,24,24,stimuli/audio/story_24.wav,315.68,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-24_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-24_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-24_meg.fif,7.099,322.756,315.657,0.023,1000.0,False,0.0395,10.65
05,25,25,stimuli/audio/story_25.wav,304.896,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-25_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-25_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-25_meg.fif,6.832,311.693,304.861,0.035,1000.0,False,0.0395,10.65
05,26,26,stimuli/audio/story_26.wav,295.024,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-26_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-26_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-26_meg.fif,11.845,306.842,294.997,0.027,1000.0,False,0.0395,10.65
05,27,27,stimuli/audio/story_27.wav,284.848,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-27_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-27_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-27_meg.fif,7.965,292.767,284.802,0.046,1000.0,False,0.0395,10.65
05,28,28,stimuli/audio/story_28.wav,274.928,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-28_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-28_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-28_meg.fif,6.05,280.948,274.898,0.03,1000.0,False,0.0395,10.65
05,29,29,stimuli/audio/story_29.wav,265.504,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-29_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-29_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-29_meg.fif,8.409,273.861,265.452,0.052,1000.0,False,0.0395,10.65
05,2,02,stimuli/audio/story_2.wav,352.576,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-2_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-2_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-2_meg.fif,8.885,361.451,352.566,0.01,1000.0,False,0.0395,10.65
05,30,30,stimuli/audio/story_30.wav,240.624,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-30_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-30_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-30_meg.fif,6.584,247.145,240.561,0.063,1000.0,False,0.0395,10.65
05,31,31,stimuli/audio/story_31.wav,379.232,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-31_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-31_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-31_meg.fif,9.578,388.807,379.229,0.003,1000.0,False,0.0395,10.65
05,32,32,stimuli/audio/story_32.wav,335.84,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-32_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-32_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-32_meg.fif,6.288,342.105,335.817,0.023,1000.0,False,0.0395,10.65
05,33,33,stimuli/audio/story_33.wav,321.6,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-33_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-33_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-33_meg.fif,8.655,330.245,321.59,0.01,1000.0,False,0.0395,10.65
05,34,34,stimuli/audio/story_34.wav,310.832,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-34_events.tsv,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-34_meg.json,derivatives/preprocessed_data/sub-05/MEG/sub-05_task-RDR_run-34_meg.fif,7.902,318.717,310.815,0.017,1000.0,False,0.0395,10.65
